"file name","company name","topic","source_file_path","notes/keywords","country","sector","revenue","employees"
"Trelleborg Report STI.txt","Trelleborg","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Trelleborg%20Report%20STI.txt","File contain a summary of short term incentive plans for company Trelleborg","Sweden","consumer defensive",1170,3200
"Trianon Report STI.txt","Trianon","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Trianon%20Report%20STI.txt","File contain a summary of short term incentive plans for company Trianon","Sweden","consumer defensive",1170,3200
"Troax Report STI.txt","Troax","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Troax%20Report%20STI.txt","File contain a summary of short term incentive plans for company Troax","Sweden","consumer defensive",1170,3200
"Truecaller Report STI.txt","Truecaller","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Truecaller%20Report%20STI.txt","File contain a summary of short term incentive plans for company Truecaller","Sweden","consumer cyclical",1970,18780
"united bankers Report STI.txt","united bankers","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/united%20bankers%20Report%20STI.txt","File contain a summary of short term incentive plans for company united bankers","Sweden","consumer cyclical",1970,18780
"upm Report STI.txt","upm","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/upm%20Report%20STI.txt","File contain a summary of short term incentive plans for company upm","Sweden","consumer cyclical",1970,18780
"vaisala Report STI.txt","vaisala","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/vaisala%20Report%20STI.txt","File contain a summary of short term incentive plans for company vaisala","Denmark","basic materials",0,0
"valmet Report STI.txt","valmet","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/valmet%20Report%20STI.txt","File contain a summary of short term incentive plans for company valmet","Denmark","basic materials",0,0
"Vbg Group Report STI.txt","Vbg Group","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Vbg%20Group%20Report%20STI.txt","File contain a summary of short term incentive plans for company Vbg Group","Denmark","basic materials",0,0
"VEF Report STI.txt","VEF","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/VEF%20Report%20STI.txt","File contain a summary of short term incentive plans for company VEF","Finland","industrials",770,4000
"verkkokauppa Report STI.txt","verkkokauppa","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/verkkokauppa%20Report%20STI.txt","File contain a summary of short term incentive plans for company verkkokauppa","Finland","industrials",770,4000
"Viaplay Group Report STI.txt","Viaplay Group","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Viaplay%20Group%20Report%20STI.txt","File contain a summary of short term incentive plans for company Viaplay Group","Finland","industrials",770,4000
"Vicore Pharma Report STI.txt","Vicore Pharma","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Vicore%20Pharma%20Report%20STI.txt","File contain a summary of short term incentive plans for company Vicore Pharma","Denmark","industrials",4650,14900
"Vitrolife Report STI.txt","Vitrolife","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Vitrolife%20Report%20STI.txt","File contain a summary of short term incentive plans for company Vitrolife","Denmark","industrials",4650,14900
"Vivesto Report STI.txt","Vivesto","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Vivesto%20Report%20STI.txt","File contain a summary of short term incentive plans for company Vivesto","Denmark","industrials",4650,14900
"VNV Global Report STI.txt","VNV Global","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/VNV%20Global%20Report%20STI.txt","File contain a summary of short term incentive plans for company VNV Global","Sweden","industrials",460,2190
"Volati Report STI.txt","Volati","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Volati%20Report%20STI.txt","File contain a summary of short term incentive plans for company Volati","Sweden","industrials",460,2190
"Volvo Car Report STI.txt","Volvo Car","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Volvo%20Car%20Report%20STI.txt","File contain a summary of short term incentive plans for company Volvo Car","Sweden","industrials",460,2190
"Volvo Report STI.txt","Volvo","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Volvo%20Report%20STI.txt","File contain a summary of short term incentive plans for company Volvo","Sweden","financial services",80,300
"wartsila Report STI.txt","wartsila","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/wartsila%20Report%20STI.txt","File contain a summary of short term incentive plans for company wartsila","Sweden","financial services",80,300
"Wihlborgs Report STI.txt","Wihlborgs","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Wihlborgs%20Report%20STI.txt","File contain a summary of short term incentive plans for company Wihlborgs","Sweden","financial services",8270,19000
"Wise Group Report STI.txt","Wise Group","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Wise%20Group%20Report%20STI.txt","File contain a summary of short term incentive plans for company Wise Group","Sweden","financial services",8270,19000
"wulff Report STI.txt","wulff","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/wulff%20Report%20STI.txt","File contain a summary of short term incentive plans for company wulff","Sweden","healthcare",160,1140
"XANO Report STI.txt","XANO","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/XANO%20Report%20STI.txt","File contain a summary of short term incentive plans for company XANO","Sweden","healthcare",160,1140
"Xbrane Report STI.txt","Xbrane","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Xbrane%20Report%20STI.txt","File contain a summary of short term incentive plans for company Xbrane","Sweden","industrials",14550,333870
"Xspray Pharma Report STI.txt","Xspray Pharma","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Xspray%20Pharma%20Report%20STI.txt","File contain a summary of short term incentive plans for company Xspray Pharma","Sweden","industrials",14550,333870
"yeint Report STI.txt","yeint","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/yeint%20Report%20STI.txt","File contain a summary of short term incentive plans for company yeint","Sweden","industrials",14550,333870
"yit Report STI.txt","yit","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/yit%20Report%20STI.txt","File contain a summary of short term incentive plans for company yit","Sweden","healthcare",20,110
"zealand pharma Report STI.txt","zealand pharma","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/zealand%20pharma%20Report%20STI.txt","File contain a summary of short term incentive plans for company zealand pharma","Sweden","healthcare",20,110
"Sensys Gatso Report LTI.txt","Sensys Gatso","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Sensys%20Gatso%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Sensys Gatso","Sweden","technology",60,310
"Sensys Gatso Report Pension.txt","Sensys Gatso","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Sensys%20Gatso%20Report%20Pension.txt","File contain a summary of pension plans for company Sensys Gatso","Sweden","technology",60,310
"Sensys Gatso Report STI.txt","Sensys Gatso","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Sensys%20Gatso%20Report%20STI.txt","File contain a summary of short term incentive plans for company Sensys Gatso","Sweden","technology",60,310
"Senzime Report LTI.txt","Senzime","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Senzime%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Senzime","Sweden","healthcare",10,50
"Senzime Report Pension.txt","Senzime","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Senzime%20Report%20Pension.txt","File contain a summary of pension plans for company Senzime","Sweden","healthcare",10,50
"Senzime Report STI.txt","Senzime","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Senzime%20Report%20STI.txt","File contain a summary of short term incentive plans for company Senzime","Sweden","healthcare",10,50
"siili Report LTI.txt","siili","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/siili%20Report%20LTI.txt","File contain a summary of long term incentive plans for company siili","Finland","technology",110,1010
"Siili Report Pension.txt","Siili","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Siili%20Report%20Pension.txt","File contain a summary of pension plans for company Siili","Finland","technology",110,1010
"siili Report STI.txt","siili","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/siili%20Report%20STI.txt","File contain a summary of short term incentive plans for company siili","Finland","technology",110,1010
"Sintercast Report LTI.txt","Sintercast","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Sintercast%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Sintercast","Sweden","industrials",10,30
"Sintercast Report STI.txt","Sintercast","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Sintercast%20Report%20STI.txt","File contain a summary of short term incentive plans for company Sintercast","Sweden","industrials",10,30
"sitowise Report LTI.txt","sitowise","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/sitowise%20Report%20LTI.txt","File contain a summary of long term incentive plans for company sitowise","Finland","industrials",190,1940
"Sitowise Report Pension.txt","Sitowise","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Sitowise%20Report%20Pension.txt","File contain a summary of pension plans for company Sitowise","Finland","industrials",190,1940
"sitowise Report STI.txt","sitowise","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/sitowise%20Report%20STI.txt","File contain a summary of short term incentive plans for company sitowise","Finland","industrials",190,1940
"Sivers Semiconductors Report Pension.txt","Sivers Semiconductors","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Sivers%20Semiconductors%20Report%20Pension.txt","File contain a summary of pension plans for company Sivers Semiconductors","Sweden","technology",20,130
"skako Report LTI.txt","skako","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/skako%20Report%20LTI.txt","File contain a summary of long term incentive plans for company skako","Denmark","industrials",30,130
"skako Report STI.txt","skako","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/skako%20Report%20STI.txt","File contain a summary of short term incentive plans for company skako","Denmark","industrials",30,130
"Skanska Report LTI.txt","Skanska","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Skanska%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Skanska","Sweden","industrials",15860,25920
"Skanska Report Pension.txt","Skanska","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Skanska%20Report%20Pension.txt","File contain a summary of pension plans for company Skanska","Sweden","industrials",15860,25920
"Skanska Report STI.txt","Skanska","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Skanska%20Report%20STI.txt","File contain a summary of short term incentive plans for company Skanska","Sweden","industrials",15860,25920
"Skf Report LTI.txt","Skf","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Skf%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Skf","Sweden","industrials",8810,38740
"Skf Report STI.txt","Skf","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Skf%20Report%20STI.txt","File contain a summary of short term incentive plans for company Skf","Sweden","industrials",8810,38740
"Skistar Report LTI.txt","Skistar","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Skistar%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Skistar","Sweden","consumer cyclical",420,1870
"Skistar Report STI.txt","Skistar","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Skistar%20Report%20STI.txt","File contain a summary of short term incentive plans for company Skistar","Sweden","consumer cyclical",420,1870
"skjern bank Report LTI.txt","skjern bank","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/skjern%20bank%20Report%20LTI.txt","File contain a summary of long term incentive plans for company skjern bank","Denmark","financial services",90,210
"skjern bank Report STI.txt","skjern bank","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/skjern%20bank%20Report%20STI.txt","File contain a summary of short term incentive plans for company skjern bank","Denmark","financial services",90,210
"Sleep Cycle Report LTI.txt","Sleep Cycle","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Sleep%20Cycle%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Sleep Cycle","Sweden","technology",20,30
"Sleep Cycle Report Pension.txt","Sleep Cycle","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Sleep%20Cycle%20Report%20Pension.txt","File contain a summary of pension plans for company Sleep Cycle","Sweden","technology",20,30
"Sleep Cycle Report STI.txt","Sleep Cycle","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Sleep%20Cycle%20Report%20STI.txt","File contain a summary of short term incentive plans for company Sleep Cycle","Sweden","technology",20,30
"Sobi Report LTI.txt","Sobi","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Sobi%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Sobi","Sweden","healthcare",2340,1810
"Sobi Report Pension.txt","Sobi","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Sobi%20Report%20Pension.txt","File contain a summary of pension plans for company Sobi","Sweden","healthcare",2340,1810
"Sobi Report STI.txt","Sobi","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Sobi%20Report%20STI.txt","File contain a summary of short term incentive plans for company Sobi","Sweden","healthcare",2340,1810
"Softronic Report LTI.txt","Softronic","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Softronic%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Softronic","Sweden","technology",80,450
"Softronic Report Pension.txt","Softronic","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Softronic%20Report%20Pension.txt","File contain a summary of pension plans for company Softronic","Sweden","technology",80,450
"Softronic Report STI.txt","Softronic","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Softronic%20Report%20STI.txt","File contain a summary of short term incentive plans for company Softronic","Sweden","technology",80,450
"Solid Forsakringsaktiebolag Report LTI.txt","Solid Forsakringsaktiebolag","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Solid%20Forsakringsaktiebolag%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Solid Forsakringsaktiebolag","Sweden","financial services",100,70
"Solid Forsakringsaktiebolag Report Pension.txt","Solid Forsakringsaktiebolag","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Solid%20Forsakringsaktiebolag%20Report%20Pension.txt","File contain a summary of pension plans for company Solid Forsakringsaktiebolag","Sweden","financial services",100,70
"Solid Forsakringsaktiebolag Report STI.txt","Solid Forsakringsaktiebolag","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Solid%20Forsakringsaktiebolag%20Report%20STI.txt","File contain a summary of short term incentive plans for company Solid Forsakringsaktiebolag","Sweden","financial services",100,70
"solteq Report LTI.txt","solteq","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/solteq%20Report%20LTI.txt","File contain a summary of long term incentive plans for company solteq","Finland","technology",50,440
"Solteq Report Pension.txt","Solteq","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Solteq%20Report%20Pension.txt","File contain a summary of pension plans for company Solteq","Finland","technology",50,440
"solteq Report STI.txt","solteq","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/solteq%20Report%20STI.txt","File contain a summary of short term incentive plans for company solteq","Finland","technology",50,440
"sotkamo silver Report LTI.txt","sotkamo silver","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/sotkamo%20silver%20Report%20LTI.txt","File contain a summary of long term incentive plans for company sotkamo silver","Finland","basic materials",40,50
"sotkamo silver Report STI.txt","sotkamo silver","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/sotkamo%20silver%20Report%20STI.txt","File contain a summary of short term incentive plans for company sotkamo silver","Finland","basic materials",40,50
"sp-group Report LTI.txt","sp-group","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/sp-group%20Report%20LTI.txt","File contain a summary of long term incentive plans for company sp-group","Denmark","basic materials",390,2340
"sp-group Report STI.txt","sp-group","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/sp-group%20Report%20STI.txt","File contain a summary of short term incentive plans for company sp-group","Denmark","basic materials",390,2340
"spar nord Report LTI.txt","spar nord","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/spar%20nord%20Report%20LTI.txt","File contain a summary of long term incentive plans for company spar nord","Denmark","financial services",770,1740
"Spar Nord Report Pension.txt","Spar Nord","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Spar%20Nord%20Report%20Pension.txt","File contain a summary of pension plans for company Spar Nord","Denmark","financial services",770,1740
"spar nord Report STI.txt","spar nord","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/spar%20nord%20Report%20STI.txt","File contain a summary of short term incentive plans for company spar nord","Denmark","financial services",770,1740
"spks Report LTI.txt","spks","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/spks%20Report%20LTI.txt","File contain a summary of long term incentive plans for company spks","Denmark","financial services",220,540
"spks Report STI.txt","spks","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/spks%20Report%20STI.txt","File contain a summary of short term incentive plans for company spks","Denmark","financial services",220,540
"srv group Report LTI.txt","srv group","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/srv%20group%20Report%20LTI.txt","File contain a summary of long term incentive plans for company srv group","Finland","industrials",750,820
"srv group Report STI.txt","srv group","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/srv%20group%20Report%20STI.txt","File contain a summary of short term incentive plans for company srv group","Finland","industrials",750,820
"ssab Report LTI.txt","ssab","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/ssab%20Report%20LTI.txt","File contain a summary of long term incentive plans for company ssab","Sweden","basic materials",9300,15260
"Ssab Report STI.txt","Ssab","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Ssab%20Report%20STI.txt","File contain a summary of short term incentive plans for company Ssab","Sweden","basic materials",9300,15260
"ssh communications Report LTI.txt","ssh communications","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/ssh%20communications%20Report%20LTI.txt","File contain a summary of long term incentive plans for company ssh communications","Finland","technology",20,130
"Ssh Communications Report Pension.txt","Ssh Communications","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Ssh%20Communications%20Report%20Pension.txt","File contain a summary of pension plans for company Ssh Communications","Finland","technology",20,130
"ssh communications Report STI.txt","ssh communications","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/ssh%20communications%20Report%20STI.txt","File contain a summary of short term incentive plans for company ssh communications","Finland","technology",20,130
"st-group Report LTI.txt","st-group","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/st-group%20Report%20LTI.txt","File contain a summary of long term incentive plans for company st-group","Denmark","consumer defensive",1230,10020
"St-Group Report Pension.txt","St-Group","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/St-Group%20Report%20Pension.txt","File contain a summary of pension plans for company St-Group","Denmark","consumer defensive",1230,10020
"st-group Report STI.txt","st-group","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/st-group%20Report%20STI.txt","File contain a summary of short term incentive plans for company st-group","Denmark","consumer defensive",1230,10020
"Starbreeze Report Pension.txt","Starbreeze","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Starbreeze%20Report%20Pension.txt","File contain a summary of pension plans for company Starbreeze","Sweden","communication services",20,190
"Stendorren Fastigheter Report LTI.txt","Stendorren Fastigheter","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Stendorren%20Fastigheter%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Stendorren Fastigheter","Sweden","real estate",80,40
"Stendorren Fastigheter Report Pension.txt","Stendorren Fastigheter","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Stendorren%20Fastigheter%20Report%20Pension.txt","File contain a summary of pension plans for company Stendorren Fastigheter","Sweden","real estate",80,40
"Stendorren Fastigheter Report STI.txt","Stendorren Fastigheter","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Stendorren%20Fastigheter%20Report%20STI.txt","File contain a summary of short term incentive plans for company Stendorren Fastigheter","Sweden","real estate",80,40
"Stillfront Report LTI.txt","Stillfront","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Stillfront%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Stillfront","Sweden","communication services",150,1260
"Stillfront Report Pension.txt","Stillfront","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Stillfront%20Report%20Pension.txt","File contain a summary of pension plans for company Stillfront","Sweden","communication services",150,1260
"Stillfront Report STI.txt","Stillfront","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Stillfront%20Report%20STI.txt","File contain a summary of short term incentive plans for company Stillfront","Sweden","communication services",150,1260
"stockmann Report LTI.txt","stockmann","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/stockmann%20Report%20LTI.txt","File contain a summary of long term incentive plans for company stockmann","Finland","consumer cyclical",950,6060
"stockmann Report STI.txt","stockmann","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/stockmann%20Report%20STI.txt","File contain a summary of short term incentive plans for company stockmann","Finland","consumer cyclical",950,6060
"Stockwik Report LTI.txt","Stockwik","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Stockwik%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Stockwik","Sweden","financial services",80,440
"Stockwik Report STI.txt","Stockwik","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Stockwik%20Report%20STI.txt","File contain a summary of short term incentive plans for company Stockwik","Sweden","financial services",80,440
"stora enso Report LTI.txt","stora enso","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/stora%20enso%20Report%20LTI.txt","File contain a summary of long term incentive plans for company stora enso","Finland","basic materials",9050,16000
"Stora Enso Report Pension.txt","Stora Enso","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Stora%20Enso%20Report%20Pension.txt","File contain a summary of pension plans for company Stora Enso","Finland","basic materials",9050,16000
"stora enso Report STI.txt","stora enso","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/stora%20enso%20Report%20STI.txt","File contain a summary of short term incentive plans for company stora enso","Finland","basic materials",9050,16000
"Storskogen Group Report LTI.txt","Storskogen Group","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Storskogen%20Group%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Storskogen Group","Sweden","financial services",3070,12080
"Storskogen Group Report STI.txt","Storskogen Group","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Storskogen%20Group%20Report%20STI.txt","File contain a summary of short term incentive plans for company Storskogen Group","Sweden","financial services",3070,12080
"strategic partners Report LTI.txt","strategic partners","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/strategic%20partners%20Report%20LTI.txt","File contain a summary of long term incentive plans for company strategic partners","Denmark","healthcare",80,0
"strategic partners Report STI.txt","strategic partners","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/strategic%20partners%20Report%20STI.txt","File contain a summary of short term incentive plans for company strategic partners","Denmark","healthcare",80,0
"Studsvik Report LTI.txt","Studsvik","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Studsvik%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Studsvik","Sweden","industrials",70,540
"Studsvik Report Pension.txt","Studsvik","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Studsvik%20Report%20Pension.txt","File contain a summary of pension plans for company Studsvik","Sweden","industrials",70,540
"Studsvik Report STI.txt","Studsvik","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Studsvik%20Report%20STI.txt","File contain a summary of short term incentive plans for company Studsvik","Sweden","industrials",70,540
"suominen Report LTI.txt","suominen","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/suominen%20Report%20LTI.txt","File contain a summary of long term incentive plans for company suominen","Finland","consumer defensive",460,740
"Suominen Report Pension.txt","Suominen","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Suominen%20Report%20Pension.txt","File contain a summary of pension plans for company Suominen","Finland","consumer defensive",460,740
"suominen Report STI.txt","suominen","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/suominen%20Report%20STI.txt","File contain a summary of short term incentive plans for company suominen","Finland","consumer defensive",460,740
"svitzer Report LTI.txt","svitzer","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/svitzer%20Report%20LTI.txt","File contain a summary of long term incentive plans for company svitzer","Denmark","industrials",0,4100
"svitzer Report STI.txt","svitzer","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/svitzer%20Report%20STI.txt","File contain a summary of short term incentive plans for company svitzer","Denmark","industrials",0,4100
"Svolder Report LTI.txt","Svolder","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Svolder%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Svolder","Sweden","financial services",80,10
"Svolder Report Pension.txt","Svolder","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Svolder%20Report%20Pension.txt","File contain a summary of pension plans for company Svolder","Sweden","financial services",80,10
"Svolder Report STI.txt","Svolder","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Svolder%20Report%20STI.txt","File contain a summary of short term incentive plans for company Svolder","Sweden","financial services",80,10
"Sweco Group Report LTI.txt","Sweco Group","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Sweco%20Group%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Sweco Group","Sweden","industrials",2760,22000
"Sweco Group Report Pension.txt","Sweco Group","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Sweco%20Group%20Report%20Pension.txt","File contain a summary of pension plans for company Sweco Group","Sweden","industrials",2760,22000
"Sweco Group Report STI.txt","Sweco Group","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Sweco%20Group%20Report%20STI.txt","File contain a summary of short term incentive plans for company Sweco Group","Sweden","industrials",2760,22000
"Swedbank Report LTI.txt","Swedbank","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Swedbank%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Swedbank","Sweden","financial services",11860,18570
